Y	16719204
Y	17452014
Y	15630339
Y	15140489
Y	12255027
Y	14791812
Y	8410587
Y	20368944
Y	15007177
Y	10088352
Y	9040229
Y	16136818
Y	19966112
Y	12983433
Y	22315285
Y	21095933
Y	19490398
Y	16874207
Y	7665709
Y	16544628
Y	15063626
Y	7309148
Y	19622400
Y	7903090
Y	8466834
Y	19057557
Y	21333073
Y	12554635
Y	9206926
Y	12753543
Y	3010172
Y	26323620
Y	20816827
Y	4484110
Y	7829181
Y	20886807
Y	8664803
Y	10044692
Y	4355401
Y	14118382
Y	8393152
Y	14485036
Y	15991221
Y	8521175
Y	19396412
Y	19526414
Y	3394112
Y	13600921
Y	19409088
Y	8792391
Y	15040779
Y	7914610
Y	7533544
Y	7986371
Y	17317597
Y	15222814
Y	9948284
Y	19775687
Y	11743722
Y	8019144
Y	12099143
Y	13263860
Y	20472878
Y	21180823
Y	20634811
Y	19585221
Y	15985371
Y	20878761
Y	15381633
Y	7989702
Y	12642058
Y	11995878
Y	20439182
Y	13539558
Y	11975871
Y	21023761
Y	21253987
Y	19150178
Y	8152051
Y	8191853
Y	15670298
Y	16993846
Y	6762890
Y	18959677
Y	15300318
Y	20897705
Y	14110681
Y	15483086
Y	15849632
Y	14744477
Y	19340890
Y	19626037
Y	13792458
Y	20522534
Y	15839387
Y	19337983
Y	16489394
Y	12019571
Y	5008943
Y	13360983
Y	7987718
Y	14662127
Y	14455671
Y	21493226
Y	12512452
Y	20807094
Y	19510556
Y	15732138
Y	13703563
Y	16653769
Y	21133549
Y	15080050
Y	6964546
Y	22213784
Y	13203152
Y	14521949
Y	7533795
Y	6824428
Y	16943009
Y	20359874
Y	13227579
Y	8984817
Y	17086332
Y	16269855
Y	15308137
Y	12730290
Y	14061035
Y	16624980
Y	6885478
Y	8634195
Y	2974171
Y	19916658
Y	7452582
Y	8091978
Y	14978228
Y	26671295
Y	19639836
Y	14810903
Y	15748849
Y	21192015
Y	7767607
Y	12173798
Y	3019783
Y	12692148
Y	9332936
Y	18956002
Y	21193023
Y	8458577
Y	8365145
Y	2871427
Y	20692205
Y	14706043
Y	12638737
Y	26671311
Y	16856771
Y	13706529
Y	19004472
Y	16535266
Y	14578900
Y	15029852
Y	8202491
Y	12665911
Y	18918821
Y	21050678
Y	13385405
Y	3042992
Y	19101143
Y	26513498
Y	22255793
Y	20873246
Y	20298828
Y	13699082
Y	17179479
Y	19606518
Y	6756174
Y	12050959
Y	8346786
Y	14226657
Y	16608148
Y	16284887
Y	10239851
Y	13017502
Y	2894451
Y	12029066
Y	15566813
Y	15620528
Y	11711859
Y	15818219
Y	20646484
Y	8320540
Y	16282754
Y	21189525
Y	17388227
Y	13429246
Y	26459325
Y	17271278
Y	12873874
Y	19441278
Y	12524526
Y	6993034
Y	15730693
Y	16724031
Y	8512179
Y	15644025
Y	16965514
Y	17287372
Y	16710032
Y	20704817
Y	16306323
Y	20081289
Y	15709378
Y	8447054
Y	15286718
Y	19248954
Y	6839849
Y	14899576
Y	8359564
Y	16908460
Y	7734327
Y	19392582
Y	15003418
Y	12715770
Y	14439306
Y	15335758
Y	10152006
Y	12213691
Y	16449162
Y	8261880
Y	19031020
Y	10013848
Y	15938207
Y	15089379
Y	18666909
Y	19456970
Y	19419178
Y	17300084
Y	15471173
Y	21382950
Y	12877806
Y	3029392
Y	20526845
Y	8045317
Y	16816689
Y	3034798
Y	14813220
Y	7044951
Y	8718972
Y	2968528
Y	21291079
Y	19633987
Y	8958554
Y	14697598
Y	9287549
Y	11972276
Y	12665429
Y	2795902
Y	15684213
Y	15229796
Y	21616539
Y	16006434
Y	12552697
Y	15200095
Y	21079161
Y	26646335
Y	7649014
Y	7898671
Y	8326269
Y	12810882
Y	19152818
Y	19841884
Y	16759787
Y	16949469
Y	14901850
Y	14524142
Y	15862695
Y	12586994
Y	8812620
Y	12465377
Y	7305102
Y	15524208
Y	13523693
Y	17094965
Y	13130335
Y	19120585
Y	8049918
Y	7995148
Y	14980619
Y	2875713
Y	7352686
Y	7861497
Y	19755946
Y	19834086
Y	16505716
Y	12072678
Y	20030158
Y	15358232
Y	14646570
Y	26669106
Y	19649222
Y	6767121
Y	26504196
Y	15920873
Y	19431584
Y	13833429
Y	6779591
Y	12077271
Y	15905648
Y	8617501
Y	14661990
Y	19250319
Y	20593969
Y	16664749
Y	20031413
Y	8287619
Y	13730964
Y	9538806
Y	12006308
Y	12775284
Y	22291832
Y	4873825
Y	21087044
Y	8744589
Y	14151308
Y	12743007
Y	19996124
Y	16055523
Y	7527765
Y	19946215
Y	20484842
Y	14734559
Y	7230944
Y	8574300
Y	21004009
Y	13092796
Y	12196849
Y	8182953
Y	14712390
Y	19885404
Y	8887263
Y	4941268
Y	14738114
Y	2950842
Y	16017856
Y	8645349
Y	7223822
Y	20744320
Y	14159382
Y	8878399
Y	16005313
Y	6813438
Y	12701788
Y	19769752
Y	19710852
Y	19732521
Y	19755427
Y	13432734
Y	13325035
Y	20003408
Y	21648838
Y	20503376
Y	5961195
Y	4497458
Y	4968591
Y	5705819
Y	5236092
Y	9659182
Y	20140651
Y	19754662
Y	13289997
Y	6056047
Y	4767057
Y	7241081
Y	4957371
Y	7167479
Y	20986217
Y	20860092
Y	6872663
Y	7070078
Y	13975695
Y	13887364
Y	9642558
Y	13004225
Y	15566923
Y	8775722
Y	20352195
Y	15231630
Y	7320437
Y	14630344
Y	9038316
Y	13398610
Y	12208527
Y	19144429
Y	11681328
Y	10181463
Y	20622466
Y	3024109
